species_tax_id,genus_tax_id,metabolism,gram_stain,pathways,substrate,sporulation,motility,cell_shape
475254,84567,obligate aerobic,negative,"NA","arabinose,cellobiose,fructose,galactose,glucose,mannose,melibiose,nacetylgulcosamine,raffinose,rhamnose,salicin,sucrose,trehalose,xylose",no,no,bacillus
475255,84567,obligate aerobic,negative,"NA","arabinose,cellobiose,fructose,galactose,glucose,glycogen,lactose,maltose,mannose,nacetylgulcosamine,raffinose,rhamnose,ribose,xylose",no,no,bacillus
475299,246875,obligate aerobic,negative,"NA","asparagine,cellobiose,dextrin,fructose,galactose,glucose,glycerol,glycogen,lactose,maltose,mannose,myoinositol,nacetylgulcosamine,succinate,sucrose,trehalose,tween_20",no,no,bacillus
475662,2745,obligate aerobic,NA,"NA","cellobiose,fructose,galactose,glucose,maltose,mannose,raffinose,sucrose,trehalose",no,yes,bacillus
475795,1341120,aerobic,negative,"NA","citrate,fructose,glucose,lactose,maltose,mannose,tween_40",no,no,bacillus
475957,110932,obligate aerobic,positive,"NA","arabinose,arginine,asparagine,aspartate,citrate,fructose,galactose,glutamate,glycerol,malonate,raffinose,rhamnose,salicin,serine,xylitol",NA,no,bacillus
475979,2742,obligate aerobic,negative,nitrate_reduction,"3hydroxybutyrate,acetate,citrate,glucose,lactate,maltose,propionate,pyruvate,succinate,trehalose,tween_80",no,flagella,bacillus
476157,361177,NA,negative,"NA","NA",NA,NA,NA
476279,476278,aerobic,negative,"NA","NA",no,flagella,bacillus
476529,191028,obligate aerobic,negative,"NA","NA",no,flagella,coccobacillus
476550,1883,anaerobic,positive,"NA",tween_60,yes,NA,NA
476551,1883,NA,positive,"NA","arabinose,arabitol,cellobiose,dextrin,fructose,fucose,galactose,glutamate,glycogen,lactose,myoinositol,proline,raffinose,rhamnose,ribose,salicin,xylose",yes,NA,NA
476552,1883,NA,NA,"NA","arabinose,myoinositol,rhamnose,xylose",yes,NA,NA
476555,1883,NA,positive,"NA","arabinose,arabitol,cellobiose,dextrin,fructose,galactose,glutamate,glycogen,lactose,leucine,myoinositol,proline,raffinose,rhamnose,ribose,xylose",yes,NA,NA
476652,79206,NA,NA,"sulfur_reduction,methanol_oxidation,sulfate_reduction,methylotrophy,thiosulfate_reduction,nitrate_reduction,iron_reduction,fermentation","NA",NA,NA,NA
477641,88138,obligate aerobic,positive,"NA","NA",no,no,NA
477666,816,anaerobic,negative,"NA","acetate,arabinose,cellobiose,dextrin,fructose,galactose,glucose,glycogen,lactose,maltose,mannose,melibiose,propionate,raffinose,rhamnose,ribose,salicin,sucrose,xylose,pyruvate",no,no,bacillus
477675,329857,obligate aerobic,positive,nitrate_reduction,"arabinose,glucose,maltose,mannitol,mannose,gluconic_acid",yes,flagella,bacillus
477680,649460,obligate aerobic,negative,"NA","arabinose,dextrin,galactose,glucose,glycerol,maltose,mannose,urea",no,yes,NA
477689,1406885,obligate aerobic,negative,nitrate_reduction,"2ketogluconate,cellobiose,fucose,galactose,gelatin,glucose,lactose,leucine,maltose,mannitol,melibiose,nacetylgulcosamine,raffinose,salicin,sucrose,trehalose,trisodium_citrate,tween_20,tween_40,tween_60,tween_80,urea,xylose",no,flagella,bacillus
477690,559293,obligate aerobic,NA,"NA","tween_20,tween_40,tween_60",no,yes,bacillus
477696,477695,anaerobic,NA,fermentation,"NA",NA,NA,NA
477976,545865,anaerobic,negative,"nitrite_reduction_to_ammonia,nitrate_reduction_to_ammonia,nitrate_reduction,nitrite_reduction","acetate,lactate,malate,pyruvate,succinate",no,NA,vibrio
478010,518733,obligate aerobic,positive,"NA","arginine,asparagine,glucuronamide,glucose,glycerol,lactose,maltose,mannose,melibiose,ribose,salicin",no,yes,bacillus
478105,568400,anaerobic,negative,"NA","NA",no,flagella,bacillus
478106,667113,obligate aerobic,positive,"NA","2ketogluconate,arabinose,arabitol,cellobiose,fructose,galactose,glucosamine,glucose,glycogen,lactose,leucine,maltose,mannitol,melibiose,myoinositol,nacetylgulcosamine,raffinose,rhamnose,ribose,salicin,sorbitol,sucrose,trehalose,xylose",yes,no,bacillus
478107,667113,obligate aerobic,positive,nitrate_reduction,"2ketogluconate,5ketogluconate,adonitol,arabinose,arabitol,cellobiose,fructose,fucose,galactose,glucosamine,glucose,glycerol,glycogen,lactose,leucine,maltose,mannitol,melibiose,myoinositol,nacetylgulcosamine,raffinose,rhamnose,ribose,salicin,sorbitol,sucrose,xylitol,xylose",yes,no,bacillus
478108,667113,obligate aerobic,positive,"NA","2ketogluconate,5ketogluconate,adonitol,arabinose,arabitol,cellobiose,fructose,fucose,galactose,glucosamine,glucose,glycerol,glycogen,lactose,leucine,maltose,mannose,melibiose,myoinositol,nacetylgulcosamine,raffinose,rhamnose,ribose,salicin,sorbitol,sucrose,trehalose,xylitol,xylose",yes,no,bacillus
478109,667113,obligate aerobic,positive,"NA","2ketogluconate,5ketogluconate,adonitol,arabinose,arabitol,cellobiose,fructose,fucose,galactose,glucosamine,glucose,glycerol,glycogen,lactose,leucine,maltose,mannitol,mannose,melibiose,myoinositol,nacetylgulcosamine,raffinose,rhamnose,ribose,salicin,sorbitol,sucrose,trehalose,xylitol,xylose",yes,no,bacillus
478110,667113,obligate aerobic,positive,"NA","2ketogluconate,5ketogluconate,arabinose,arabitol,cellobiose,glucose,glycerol,glycogen,lactose,leucine,maltose,mannitol,melibiose,myoinositol,rhamnose,ribose,salicin,sorbitol,sucrose,xylitol,xylose",yes,no,bacillus
478111,667113,obligate aerobic,positive,"NA","2ketogluconate,5ketogluconate,cellobiose,glycerol,glycogen,lactose,leucine,maltose,melibiose,rhamnose,ribose,salicin,sucrose",yes,no,bacillus
478114,667113,obligate aerobic,positive,"NA","cellobiose,fructose,fucose,galactose,glucosamine,glucose,glycerol,glycogen,lactose,maltose,mannose,nacetylgulcosamine,salicin,sucrose,trehalose",yes,no,bacillus
478115,667113,obligate aerobic,positive,"NA","2ketogluconate,adonitol,citrate,fructose,galactose,glucosamine,glucose,glycerol,leucine,maltose,mannitol,mannose,raffinose,rhamnose,ribose,trehalose",yes,no,bacillus
478174,64895,microaerophilic,negative,"NA","NA",NA,NA,NA
478441,56688,obligate aerobic,negative,nitrate_reduction,xylose,no,no,bacillus
478503,168934,facultative,negative,"aromatic_hydrocarbon_degradation,nitrate_reduction,aromatic_compound_degradation,hydrocarbon_degradation","adonitol,arabinose,arabitol,cellobiose,fructose,glucose,lactose,mannose,pyruvic_acid_methyl_ester,raffinose,sorbitol,xylitol,alanine,gluconic_acid,glutamate,glycerol,lactate,malonate,proline,quinic_acid,urocanic_acid",NA,no,NA
478738,543732,facultative,NA,nitrate_reduction,"cellobiose,fructose,galactose,gluconic_acid,glucose,glycogen,maltose,mannitol,mannose,nacetylgulcosamine,ribose,salicin,trehalose,xylose",NA,flagella,bacillus
478744,70994,obligate aerobic,negative,"NA","citrate,glucosamine,glucose,malate,maltose,mannose",NA,gliding,bacillus
478780,1707,NA,positive,"NA","NA",NA,NA,NA
479106,1930924,microaerophilic,positive,"NA","NA",no,NA,NA
479117,1696,aerobic,positive,"NA","2,3butanediol,alanine,alphaketovaleric_acid,asparagine,glutamate,pyruvic_acid_methyl_ester,serine,succinate,tween_40,tween_80",no,no,bacillus
479410,1883,NA,positive,"NA","galactose,glucose",no,NA,NA
479474,44249,facultative,positive,nitrate_reduction,"arabinose,cellobiose,fructose,galactose,gluconic_acid,glucose,lactose,maltose,mannose,nacetylgulcosamine,raffinose,ribose,sucrose,trehalose",yes,NA,bacillus
479650,67572,facultative,negative,"NA","citrate,malate,maltose",no,flagella,bacillus
479893,33926,NA,negative,"NA","NA",NA,NA,NA
479935,441,aerobic,negative,"NA","NA",no,no,bacillus
479936,1079922,aerobic,negative,nitrate_reduction,"NA",no,no,bacillus
479978,1873,microaerophilic,positive,"NA","fructose,glucose,mannitol,myoinositol,rhamnose,ribose,raffinose",yes,NA,NA
480035,1817,NA,positive,"NA","NA",NA,NA,NA
480036,1817,NA,positive,"NA","NA",NA,NA,NA
480070,1241326,NA,negative,"nitrate_reduction,fumarate_reduction,aerobic_chemo_heterotrophy,fermentation,iron_reduction","NA",NA,NA,NA
480284,84406,facultative,NA,nitrate_reduction,"glucose,sucrose",yes,yes,bacillus
480391,1253,aerobic,positive,"NA","cellobiose,fructose,galactose,glucose,mannitol,mannose,nacetylgulcosamine,salicin,sucrose",no,no,coccus
480418,1763,NA,positive,"NA","NA",NA,no,bacillus
480520,76831,aerobic,negative,"NA","NA",NA,NA,NA
480814,2745,obligate aerobic,negative,nitrate_reduction,"5ketogluconate,acetate,alanine,citrate,fructose,fucose,galactose,gluconic_acid,glucose,mannitol,propionate,sorbitol",no,yes,bacillus
480930,2767892,microaerophilic,positive,"NA","arabinose,galactose,gluconic_acid,glucose,lactose,maltose,melibiose,nacetylgulcosamine,ribose,xylose",no,no,bacillus
480931,2767888,NA,positive,"NA","fructose,galactose,glucose,melibiose,nacetylgulcosamine,salicin,sucrose,xylitol",no,no,bacillus
480996,58113,obligate aerobic,positive,"NA","propionate,succinate",yes,NA,bacillus
480997,58113,obligate aerobic,positive,"NA","cellobiose,galactose,malate,maltose,mannitol,propionate,succinate,glucose,urea,xylose",NA,NA,NA
481002,1883,obligate aerobic,positive,"NA","galactose,glucose,glycerol,mannose,raffinose,rhamnose,sorbitol,xylose",yes,NA,NA
481137,773,aerobic,negative,"NA","NA",NA,no,NA
481138,773,aerobic,negative,"NA","NA",NA,no,NA
481139,773,aerobic,negative,"NA","NA",NA,no,NA
481181,481178,anaerobic,negative,nitrate_reduction,"acetate,malate,mannose,succinate",NA,no,NA
481183,393005,obligate aerobic,negative,aerobic_chemo_heterotrophy,"NA",no,no,bacillus
481353,182709,obligate aerobic,positive,"NA","NA",yes,flagella,bacillus
481366,131079,obligate aerobic,negative,"aerobic_chemo_heterotrophy,thiosulfate_oxidation_dark","acetate,formic_acid,lactate,succinate",no,flagella,bacillus
481446,302485,obligate aerobic,negative,aerobic_chemo_heterotrophy,tween_80,NA,flagella,bacillus
481520,68,obligate aerobic,negative,"NA","alanine,alaninamide,alphacyclodextrin,aspartate,cellobiose,dextrin,fructose,glucose,glutamate,glycogen,maltose,mannose,pyruvic_acid_methyl_ester",NA,gliding,bacillus
481719,2767893,microaerophilic,positive,"NA","NA",NA,NA,NA
481720,2767893,microaerophilic,positive,"NA","NA",no,no,NA
481722,2767893,microaerophilic,positive,"NA","NA",no,no,bacillus
481723,2767893,microaerophilic,positive,"NA","NA",NA,NA,NA
482461,482460,facultative,positive,nitrate_reduction,"arabinose,cellobiose,galactose,lactose",NA,yes,bacillus
482462,1763,NA,NA,"NA","NA",NA,NA,NA
482564,1158,NA,negative,"NA","NA",no,NA,NA
482825,65551,obligate aerobic,NA,"NA","arginine,asparagine,cellobiose,fructose,galactose,glucose,glutamate,maltose,mannitol,mannose,proline,pyruvate,serine,sorbitol,xylose",no,no,bacillus
482827,270,obligate aerobic,negative,nitrate_reduction,"acetate,arginine,asparagine,cellobiose,fructose,galactose,glucose,glutamate,glycerol,lactose,malate,maltose,mannose,melibiose,proline,pyruvate,sucrose,trehalose,serine,succinate",no,no,bacillus
482957,32008,aerobic,negative,"nitrate_reduction,nitrogen_fixation","adipate,adonitol,arabinose,caprate,citrate,gelatin,gluconic_acid,glucose,lactose,malonate,maltose,mannitol,mannose,phenylacetate,sucrose,xylose",no,yes,bacillus
483011,2767842,microaerophilic,positive,"NA","arabinose,cellobiose,fructose,galactose,glucose,maltose,mannitol,mannose,ribose,salicin,sucrose,trehalose,xylose",NA,no,bacillus
483012,2767888,microaerophilic,positive,"NA","cellobiose,fructose,glucose,maltose,mannose,salicin",NA,no,bacillus
483013,1649279,obligate aerobic,negative,"NA","NA",no,flagella,coccobacillus
483014,33882,aerobic,positive,"NA","arabinose,cellobiose,fructose,galactose,gelatin,glucose,glycerol,lactose,maltose,mannitol,mannose,methyl_betadglucoside,rhamnose,salicin,sucrose,trehalose,tween_20,tween_40,tween_60,tween_80,xylose",no,no,coccus
483016,449810,obligate aerobic,negative,"NA","NA",no,no,coccobacillus
483199,434,obligate aerobic,negative,"NA",xylose,no,yes,coccobacillus
483206,68287,obligate aerobic,negative,"NA","galactose,glucose,mannose,sucrose,trehalose,xylose",no,yes,bacillus
483324,623276,obligate aerobic,negative,nitrate_reduction,"cellobiose,fructose,galactose,glucose,glycerol,glycogen,maltose,mannose,nacetylgulcosamine,salicin,sucrose,trehalose",no,flagella,bacillus
483545,83677,obligate aerobic,positive,nitrate_reduction,"arabinose,cellobiose,galactose,glucose,glycerol,raffinose,sucrose,trehalose,xylose",yes,NA,bacillus
483547,392332,anaerobic,negative,"sulfur_reduction,iron_reduction,hydrogen_oxidation_dark,manganese_reduction,nitrate_reduction","acetate,citrate,ethanol,glycerol,lactate,malonate,propionate,pyruvate,succinate,valerate",no,yes,bacillus
483896,2160,anaerobic,negative,"methanogenesis_h2co2,hydrogen_oxidation_dark,methanogenesis",h2_co2,NA,no,bacillus
483937,44249,facultative,positive,nitrogen_fixation,"arabinose,glycerol,mannitol,mannose,raffinose,fructose,galactose,glucose,lactose,maltose,sucrose,trehalose,xylose",yes,yes,bacillus
484088,379,obligate aerobic,NA,"NA","arabitol,dextrin,fructose,galactose,glucose,lactose,maltose,mannose,melibiose,raffinose,rhamnose,ribose,sorbitol,sucrose,trehalose,xylose",no,yes,bacillus
484184,44249,facultative,positive,"NA","acetate,alphacyclodextrin,arabinose,cellobiose,dextrin,fructose,fucose,gluconic_acid,glycerol,maltose,mannose,methyl_betadglucoside,nacetylgulcosamine,raffinose,ribose,salicin,sorbitol,sucrose,trehalose,xylose",yes,yes,bacillus
484498,759360,obligate aerobic,negative,nitrate_reduction,"acetate,glutamate,propionate,pyruvate,tween_40,tween_80",NA,flagella,bacillus
484882,125216,NA,negative,"NA","NA",no,yes,bacillus
485258,2742,obligate aerobic,negative,nitrate_reduction,"acetate,alanine,arabinose,glucose,malate,maltose,mannitol,mannose,succinate,sucrose",no,flagella,bacillus
485447,137583,obligate aerobic,negative,nitrate_reduction,"cellobiose,glucose,glycogen,maltose,nacetylgulcosamine,salicin,sucrose,trehalose,tween_20,tween_40,tween_60,tween_80",NA,flagella,bacillus
485448,137583,obligate aerobic,negative,nitrate_reduction,"2ketogluconate,5ketogluconate,cellobiose,glucose,glycerol,glycogen,maltose,melibiose,nacetylgulcosamine,ribose,sucrose,trehalose,tween_20,tween_40,tween_60,tween_80,xylitol",NA,flagella,bacillus
485577,485576,obligate aerobic,positive,nitrate_reduction,"acetate,butanol,ethanol,fucose,raffinose,sorbitol,valerate",no,no,bacillus
485602,695999,NA,positive,"NA","NA",NA,NA,NA
485907,379,obligate aerobic,negative,"NA","acetate,arabinose,arabitol,cellobiose,fructose,fucose,galactose,glucose,maltose,mannitol,mannose,propionate,sorbitol,sucrose,trehalose",no,flagella,bacillus
486407,999488,obligate aerobic,negative,"NA","gluconic_acid,histidine,mannitol,phenylacetate,propionate,ribose,sorbitol",no,no,bacillus
486698,1763,microaerophilic,positive,nitrate_reduction,"tween_80,urea",NA,NA,NA
487172,58120,obligate aerobic,positive,"NA","cellobiose,fructose,galactose,glucose,glycerol,lactose,mannitol,mannose,melibiose,raffinose,rhamnose,salicin,xylose",yes,no,bacillus
487173,39948,anaerobic,negative,"NA",lactose,no,no,NA
487174,397864,anaerobic,negative,"NA","glucose,lactose,maltose,mannose",no,no,bacillus
487175,577310,anaerobic,negative,"NA","NA",no,no,coccobacillus
487184,286,obligate aerobic,negative,nitrate_reduction,"adipate,pyruvic_acid_methyl_ester,tween_40,tween_80",no,flagella,bacillus
487316,469,aerobic,negative,"NA","NA",no,NA,NA
487317,153265,obligate aerobic,negative,"NA","adonitol,asparagine,aspartate,citrate,fucose,galactonic_acid,gelatin,glycogen,inosine,lactose,malonate,propionate,raffinose,sorbitol,sucrose,threonine,uridine",no,no,bacillus
487318,125216,obligate aerobic,negative,nitrate_reduction,tween_20,yes,no,coccobacillus
487319,22,NA,NA,"NA","alanine,arabinose,citrate,glucose,lactate,leucine,malonate,propionate,rhamnose,tween_80",NA,yes,bacillus
487320,1403697,obligate aerobic,negative,"NA","alanine,glucose,glutamate,hyrdoxyproline,ornithine,proline,serine,threonine",no,no,bacillus
487514,1763,NA,positive,"NA","NA",NA,NA,bacillus
487515,34008,NA,negative,"NA","acetate,aspartate,fructose,glucose,lactate,malate,pyruvate,succinate,valerate",NA,no,bacillus
487685,2220,anaerobic,negative,methanogenesis,"2butanol,dimethylamine,methanol,methylamine,trimethylamine",NA,yes,coccus
487698,40323,NA,negative,"NA","citrate,nacetylgulcosamine,tween_80",no,no,bacillus
487732,1716,facultative,positive,"NA","glucose,leucine,tween_80",no,no,bacillus
487796,NA,NA,negative,"NA","NA",no,NA,NA
488124,81416,anaerobic,negative,methanogenesis,"1butanol,ethanol,propanol,h2_co2",NA,no,coccus
488212,57739,obligate aerobic,NA,nitrate_reduction,"alanine,asparagine,aspartate,glutamate,histidine,lactate,mannitol,ornithine,phenylalanine,proline,trisodium_citrate,tween_40,tween_60,tween_80",no,flagella,NA
488438,191,obligate aerobic,negative,nitrate_reduction,"arabinose,arabitol,fructose,galactose,glucose,glycerol,mannitol,ribose,sorbitol,xylose",NA,flagella,bacillus
488446,32008,obligate aerobic,negative,"NA","adipate,arabinose,caprate,citrate,gluconic_acid,glucose,malate,mannitol,mannose,nacetylgulcosamine,phenylacetate",no,NA,bacillus
488447,32008,obligate aerobic,negative,"NA","adipate,adonitol,arabinose,caprate,citrate,gelatin,gluconic_acid,glucose,lactose,malate,maltose,mannitol,mannose,phenylacetate,sucrose,xylose",no,yes,bacillus
488454,204456,anaerobic,negative,"NA","glucose,malate,maltose,mannitol,mannose,nacetylgulcosamine",no,no,bacillus
488485,83614,obligate aerobic,negative,"NA","acetate,alanine,alphacyclodextrin,arabinose,cellobiose,dextrin,glucose,glutamate,maltose,melibiose,ornithine,proline,pyruvic_acid_methyl_ester,serine,succinate,threonine,tween_40,tween_80",no,no,bacillus
488533,2742,obligate aerobic,negative,nitrate_reduction,"acetate,glutamate,lactate,malate,propionate,pyruvate,succinate",no,flagella,bacillus
488535,2742,obligate aerobic,negative,nitrate_reduction,"acetate,ethanol,glutamate,lactate,malate,propionate,pyruvate,succinate",no,yes,bacillus
488546,194,microaerophilic,negative,"NA","NA",no,yes,vibrio
488547,1511750,NA,negative,aerobic_chemo_heterotrophy,"NA",NA,NA,NA
488549,488548,obligate aerobic,negative,"NA","alanine,alaninamide,alphaketovaleric_acid,cellobiose,glucose,glutamate,glycogen,hyrdoxyproline,leucine,mannose,proline,pyruvic_acid_methyl_ester,succinate",yes,no,bacillus
488729,32008,obligate aerobic,negative,"NA","adipate,arabinose,caprate,citrate,gluconic_acid,glucose,malate,mannitol,mannose,nacetylgulcosamine,phenylacetate",no,NA,bacillus
488730,32008,obligate aerobic,negative,"NA","adipate,citrate,gluconic_acid,glucose,malate,mannose",no,NA,bacillus
488731,32008,aerobic,negative,"NA","adipate,arabinose,caprate,citrate,gluconic_acid,glucose,malate,mannitol,mannose,nacetylgulcosamine,phenylacetate",no,yes,bacillus
488732,32008,obligate aerobic,negative,nitrate_reduction,"adipate,arabinose,caprate,citrate,gluconic_acid,glucose,malate,mannitol,mannose,nacetylgulcosamine,phenylacetate",no,NA,bacillus
488938,488937,NA,negative,"NA","NA",NA,NA,NA
488939,488937,anaerobic,negative,"NA","NA",no,yes,NA
489138,744724,anaerobic,negative,"NA","arabinose,cellobiose,fructose,galactose,glucose,glycerol,raffinose,sucrose,xylose",no,no,coccobacillus
489142,169133,obligate aerobic,NA,"NA","acetate,citrate,gluconic_acid,glutamate,malate,malonate,maltose,propionate,pyruvate,salicin,serine,succinate,sucrose,trehalose",no,no,coccobacillus
489619,1073,NA,NA,"NA","glucose,glycerol,malate,pyruvate,sorbitol,succinate",NA,flagella,bacillus
489632,286,NA,NA,"NA","NA",NA,NA,NA
489703,413435,NA,negative,"NA","NA",NA,NA,NA
489722,68287,obligate aerobic,negative,nitrogen_fixation,"adonitol,alanine,arabinose,arabitol,cellobiose,citrate,fructose,galactose,glucose,glutamate,glycerol,lactose,maltose,mannitol,mannose,proline,propionate,rhamnose,ribose,sorbitol,succinate,sucrose,trehalose,tryptophan,xylitol,xylose",no,NA,bacillus
489758,1968882,obligate aerobic,negative,nitrate_reduction,"acetate,arabinose,asparagine,aspartate,cellobiose,citrate,dextrin,fructose,galactose,galacturonic_acid,gelatin,glucose,glutamate,glycogen,lactose,maltose,mannose,nacetylgulcosamine,serine,sorbitol,threonine,trehalose,uridine",no,no,bacillus
489910,489909,obligate aerobic,positive,"NA",arabinose,no,no,coccus
489911,744724,obligate aerobic,NA,"NA","cellobiose,fructose,galactose,glucose,malate,succinate",NA,no,NA
489912,744724,anaerobic,NA,"NA",succinate,NA,no,NA
489915,1716,facultative,positive,"NA",glucose,no,no,bacillus
489971,66848,NA,NA,"iron_reduction,sulfate_reduction,fermentation,thiosulfate_reduction,sulfur_reduction,sulfite_reduction","NA",NA,NA,NA
490092,574899,obligate aerobic,negative,"NA","arabinose,cellobiose,dextrin,fructose,galactose,glucose,glycerol,lactose,maltose,mannose,melibiose,nacetylgulcosamine,raffinose,succinate,sucrose,trehalose",no,no,bacillus
490093,574899,obligate aerobic,negative,"NA","arabinose,cellobiose,dextrin,fructose,galactose,glucose,glycogen,lactose,maltose,mannose,melibiose,raffinose,sucrose,trehalose",no,no,bacillus
490094,574899,obligate aerobic,negative,"NA","acetate,arabinose,fructose,galactose,glucose,lactose,maltose,melibiose,ornithine,raffinose",no,no,bacillus
490095,574899,obligate aerobic,negative,"NA","cellobiose,dextrin,fructose,galactose,glucose,lactose,maltose,mannose,melibiose,raffinose,sucrose,trehalose",no,no,bacillus
490096,574899,obligate aerobic,negative,"NA","arabinose,cellobiose,dextrin,fructose,galactose,glucose,glycogen,lactose,maltose,mannose,melibiose,pyruvic_acid_methyl_ester,sucrose,trehalose",no,no,bacillus
490098,2160,anaerobic,NA,methanogenesis,h2_co2,NA,no,coccus
490185,204456,obligate aerobic,negative,"NA","arabinose,lactate,tween_20",no,flagella,bacillus
490186,246875,obligate aerobic,negative,"NA","adonitol,cellobiose,fructose,galactose,glycogen,lactose,leucine,maltose,mannose,melibiose,methyl_betadglucoside,raffinose,salicin,sucrose,trehalose,tween_20,tween_40,tween_60,tween_80",no,no,bacillus
490188,243627,obligate aerobic,negative,"aliphatic_non_methane_hydrocarbon_degradation,hydrocarbon_degradation",leucine,no,flagella,bacillus
490189,237,obligate aerobic,negative,"NA","alphacyclodextrin,alphaketovaleric_acid,dextrin,formic_acid,galactose,glucose,glycogen,lactose,maltose,mannose,proline,propionate,threonine,uridine,succinate",no,no,bacillus
490570,2805645,obligate aerobic,NA,nitrate_reduction,"glucose,malate,mannitol",no,no,coccus
490571,75309,obligate aerobic,negative,"NA","alanine,glucose,histidine,maltose,mannose,melibiose,salicin,sucrose,valerate",no,no,bacillus
490572,75309,NA,negative,"NA","NA",NA,NA,NA
490573,207599,NA,positive,"NA","NA",NA,NA,NA
490575,53355,NA,positive,"NA","NA",NA,NA,NA
490629,1813,obligate aerobic,positive,"NA","cellobiose,fructose,galactose,gelatin,maltose,mannitol,rhamnose,trehalose",NA,no,NA
490829,490828,facultative,negative,"NA","citrate,mannose,tween_20,tween_40,tween_60,tween_80",NA,no,bacillus
490979,295418,obligate aerobic,NA,"NA","NA",no,no,bacillus
491207,59732,NA,NA,"NA","NA",NA,NA,NA
491388,947567,obligate aerobic,negative,"NA","citrate,fructose,galactose,glucose,glutamate,glycerol,mannitol,mannose,melibiose,propionate,pyruvate,serine,xylose",no,yes,bacillus
491745,238749,obligate aerobic,negative,"nitrate_reduction,aerobic_chemo_heterotrophy,denitrification","2ketogluconate,3hydroxybutyrate,4hydroxbenzoate,acetate,alanine,caprate,gluconic_acid,glucose,histidine,lactate,malate,proline,propionate,serine,valerate",NA,flagella,bacillus
491918,55968,obligate aerobic,positive,nitrate_reduction,"alanine,glutamate,glycerol,glycine,putrescine,threonine",no,no,bacillus
491919,28219,aerobic,negative,"aerobic_chemo_heterotrophy,nitrate_reduction","NA",NA,no,bacillus
491921,158846,anaerobic,negative,"NA","arabinose,cellobiose,glucose,glycerol,lactose,maltose,mannitol,mannose,raffinose,salicin,sorbitol,sucrose,trehalose",no,no,bacillus
491923,208215,obligate aerobic,negative,"NA","alphacyclodextrin,cellobiose,dextrin,fructose,gluconic_acid,glucose,glycerol,glycogen,lactate,maltose,mannitol,mannose,methyl_betadglucoside,sorbitol,trehalose",no,flagella,bacillus
491947,28253,obligate aerobic,negative,"NA","fructose,galactose,glucose,glutamate,malate,maltose,sucrose",NA,flagella,bacillus
491954,28253,obligate aerobic,negative,"NA","acetate,fructose,galactose,glucose,glutamate,malate,sorbitol",NA,flagella,bacillus
492660,16,obligate aerobic,negative,nitrate_reduction,"alphacyclodextrin,ethanol,formic_acid,fructose,succinate",no,yes,bacillus
492670,1386,aerobic,positive,"methanol_oxidation,methylotrophy,nitrate_reduction","adipate,arabinose,histidine,lactate,malate,melibiose,rhamnose,ribose,salicin,sorbitol,sucrose,cellobiose,fructose,glucose,glycerol,glycogen,lactose,maltose,mannitol,mannose,raffinose,trehalose,xylose",yes,yes,bacillus
492735,2077,anaerobic,positive,"NA","fructose,galactose,glucose,maltose,mannitol,mannose,sucrose,trehalose,nacetylgulcosamine",yes,yes,bacillus
492736,120831,aerobic,negative,nitrate_reduction,"arabinose,cellobiose,fructose,galactose,glucose,lactose,maltose,mannose,melibiose,nacetylgulcosamine,raffinose,ribose,salicin,sucrose,trehalose,xylose",NA,no,bacillus
492774,379,obligate aerobic,negative,"NA","carnitine,formic_acid,fucose,galactonic_acid,glucose,maltose,mannitol,ribose,sucrose,xylose",NA,yes,bacillus
492809,475230,obligate aerobic,NA,"aerobic_chemo_heterotrophy,nitrate_reduction","arabinose,asparagine,cellobiose,citrate,fructose,galactose,gluconic_acid,glucose,glutamate,glycerol,lactose,leucine,maltose,mannose,nacetylgulcosamine,ornithine,proline,ribose,sucrose,trehalose,xylose",yes,no,bacillus
493375,59732,obligate aerobic,negative,"NA","cellobiose,glucose,glycogen,lactose,salicin,xylitol,arabinose,maltose,mannose",NA,no,bacillus
493376,59732,aerobic,negative,"NA","adipate,arabinose,fructose,glucose,glycogen,lactose,malate,maltose,mannose,rhamnose,sorbitol,sucrose,xylose,mannitol,nacetylgulcosamine",no,no,bacillus
493381,67572,facultative,negative,"NA","arabinose,cellobiose,citrate,galactose,gluconic_acid,glucose,malate,maltose,mannitol,mannose",NA,flagella,bacillus
493461,2160,anaerobic,NA,methanogenesis,h2_co2,NA,yes,bacillus
493780,28453,obligate aerobic,negative,"NA","arabinose,cellobiose,fructose,fucose,galactose,glucose,lactose,maltose,mannose,melibiose,methyl_betadglucoside,nacetylgulcosamine,raffinose,sucrose",no,no,bacillus
493781,1270155,aerobic,positive,"NA","2ketogluconate,gluconic_acid,xylose",yes,flagella,bacillus
494016,48073,obligate aerobic,negative,nitrate_reduction,"acetate,alanine,arginine,cellobiose,glucose,histidine,malate,maltose,propionate,succinate,trehalose,tween_20",NA,no,bacillus
494023,1742990,obligate aerobic,NA,nitrate_reduction,"arabinose,galactose,glucose,malonate,rhamnose,xylose",NA,yes,bacillus
494024,110932,obligate aerobic,positive,nitrate_reduction,"arabinose,fructose,galactose,glucose,glycerol,lactose,mannitol,mannose,ribose,threonine,trehalose",NA,no,bacillus
494026,44249,obligate aerobic,positive,nitrate_reduction,"cellobiose,glucose,maltose,ribose,salicin,sucrose,trehalose,fructose",yes,yes,bacillus
